customer_id,gender,senior_citizen,tenure_months,contract_type,internet_service,payment_method,dependents,partner,tech_support,monthly_charges,total_charges,city,region,churn
C00739,Female,0,14,Month-to-month,DSL,Electronic check,Yes,Yes,No,43.87,611.88,Phoenix,US-North,Yes
C00740,Female,0,5,Month-to-month,Fiber optic,Credit card,No,No,No,65.86,322.64,Austin,US-East,Yes
C00741,Female,0,17,Two year,Fiber optic,Credit card,Yes,Yes,No,65.36,1124.09,Orlando,US-South,No
C00742,Female,0,20,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,62.56,1254.68,Seattle,US-North,Yes
C00743,Female,0,23,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,56.84,1310.92,Denver,US-East,No
C00744,Male,0,32,Month-to-month,DSL,Credit card,No,Yes,Yes,54.46,1743.13,Chicago,US-North,No
C00745,Male,0,12,Two year,DSL,Credit card,No,No,No,49.3,603.58,Orlando,US-West,No
C00746,Female,0,12,One year,Fiber optic,Mailed check,Yes,No,No,63.9,757.51,Austin,US-East,No
C00747,Male,0,28,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,76.86,2162.51,Chicago,US-West,Yes
C00748,Female,0,24,One year,DSL,Electronic check,Yes,Yes,No,50.48,1214.53,Boston,US-South,No
C00749,Male,0,10,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,69.82,700.08,Seattle,US-East,Yes
C00750,Male,0,31,Month-to-month,Fiber optic,Electronic check,Yes,No,No,65.29,2030.14,Denver,US-East,No
C00751,Male,0,39,Two year,Fiber optic,Credit card,No,Yes,No,72.67,2863.87,Chicago,US-North,No
C00752,Male,1,9,One year,Fiber optic,Electronic check,No,Yes,Yes,70.13,620.97,Phoenix,US-South,No
C00753,Female,0,10,Two year,Fiber optic,Mailed check,No,Yes,No,68.42,672.39,Seattle,US-South,Yes
C00754,Female,1,21,Month-to-month,Fiber optic,Mailed check,No,No,No,66.44,1408.59,Orlando,US-South,Yes
C00755,Female,0,34,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,77.72,2636.57,Austin,US-East,No
C00756,Female,0,24,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,64.04,1558.05,Orlando,US-West,No
C00757,Female,0,6,Month-to-month,Fiber optic,Electronic check,No,No,No,69.55,425.02,Seattle,US-East,Yes
C00758,Female,0,25,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,73.45,1861.67,Phoenix,US-North,Yes
C00759,Male,0,14,Two year,Fiber optic,Electronic check,No,No,Yes,75.15,1043.96,Chicago,US-South,Yes
C00760,Female,1,7,One year,Fiber optic,Mailed check,No,No,No,65.15,449.09,Boston,US-North,Yes
C00761,Female,1,12,Two year,DSL,Electronic check,No,Yes,Yes,53.2,652.22,Chicago,US-East,Yes
C00762,Male,0,30,Month-to-month,Fiber optic,Electronic check,No,Yes,No,66.93,2034.62,Denver,US-North,Yes
C00763,Female,0,4,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,63.28,259.3,Denver,US-East,Yes
C00764,Female,0,17,Month-to-month,DSL,Mailed check,Yes,No,No,47.93,816.05,Seattle,US-South,Yes
C00765,Male,0,28,Month-to-month,Fiber optic,Electronic check,No,No,No,72.01,2041.93,Austin,US-West,Yes
C00766,Male,0,14,One year,Fiber optic,Bank transfer,Yes,Yes,No,67.67,952.65,Seattle,US-South,No
C00767,Male,0,11,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,74.17,837.38,Denver,US-North,No
C00768,Female,0,24,Month-to-month,DSL,Electronic check,No,Yes,No,50.93,1210.04,Phoenix,US-West,Yes
C00769,Female,1,43,Month-to-month,Fiber optic,Electronic check,Yes,No,No,64.46,2767.82,Boston,US-East,No
C00770,Female,0,22,Two year,Fiber optic,Electronic check,No,No,No,65.34,1446.56,Phoenix,US-North,No
C00771,Male,1,4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,71.2,306.55,Seattle,US-North,Yes
C00772,Male,1,21,Two year,DSL,Mailed check,No,Yes,No,42.06,909.78,Austin,US-East,Yes
C00773,Female,0,8,Two year,Fiber optic,Mailed check,No,Yes,Yes,72.92,600.42,Orlando,US-South,Yes
C00774,Female,0,27,One year,Fiber optic,Electronic check,No,No,Yes,74.55,2030.28,Boston,US-North,No
C00775,Male,0,2,One year,DSL,Bank transfer,Yes,Yes,No,42.45,104.36,Austin,US-West,Yes
C00776,Female,0,21,Two year,DSL,Bank transfer,No,No,No,42.7,898.73,Boston,US-South,Yes
C00777,Female,0,2,One year,Fiber optic,Bank transfer,No,Yes,Yes,71.78,132.45,Phoenix,US-East,Yes
C00778,Male,0,12,Two year,DSL,Electronic check,No,No,Yes,55.57,670.51,Seattle,US-South,Yes
C00779,Female,0,16,Month-to-month,DSL,Electronic check,No,Yes,Yes,55.95,914.68,Miami,US-South,Yes
C00780,Male,0,27,Month-to-month,DSL,Electronic check,Yes,Yes,No,49.07,1352.93,Denver,US-South,Yes
C00781,Female,0,22,Two year,DSL,Mailed check,Yes,No,No,51.71,1137.74,Orlando,US-West,No
C00782,Male,0,6,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,57.25,364.38,Denver,US-North,No
C00783,Female,1,32,Month-to-month,Fiber optic,Electronic check,No,Yes,No,66.73,2128.15,Denver,US-West,Yes
C00784,Female,0,22,Month-to-month,Fiber optic,Credit card,Yes,No,No,68.49,1497.59,Austin,US-East,No
C00785,Male,1,17,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,58.04,982.72,Austin,US-West,Yes
C00786,Male,0,33,One year,DSL,Electronic check,No,No,No,50.93,1669.78,Orlando,US-North,Yes
C00787,Male,0,50,One year,DSL,Electronic check,Yes,No,No,51.48,2593.83,Denver,US-East,No
C00788,Male,0,12,Month-to-month,DSL,Bank transfer,No,Yes,Yes,54.81,644.1,Orlando,US-East,Yes
C00789,Male,0,40,One year,Fiber optic,Electronic check,No,No,No,63.44,2531.67,Chicago,US-West,Yes
C00790,Male,0,24,Month-to-month,Fiber optic,Electronic check,No,Yes,No,66.17,1574.81,Orlando,US-North,Yes
C00791,Male,1,41,One year,DSL,Credit card,No,No,No,43.98,1828.61,Chicago,US-South,No
C00792,Female,0,9,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,63.57,565.24,Phoenix,US-East,No
C00793,Male,0,11,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,70.63,799.83,Boston,US-South,Yes
C00794,Female,0,10,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,57.98,606.9,Miami,US-South,No
C00795,Female,1,21,One year,Fiber optic,Electronic check,No,No,Yes,68.79,1458.8,Seattle,US-West,Yes
C00796,Male,1,17,Month-to-month,DSL,Electronic check,Yes,Yes,No,43.8,751.88,Denver,US-West,Yes
C00797,Male,0,21,Month-to-month,None,Mailed check,No,No,Yes,28.11,593.91,Boston,US-South,Yes
C00798,Female,1,18,One year,Fiber optic,Mailed check,No,Yes,No,68.57,1247.9,Seattle,US-North,Yes
C00799,Female,0,23,Month-to-month,Fiber optic,Bank transfer,No,No,No,72.69,1665.5,Denver,US-West,Yes
C00800,Male,0,26,One year,Fiber optic,Bank transfer,Yes,Yes,No,71.11,1840.17,Seattle,US-East,Yes
C00801,Male,1,21,Month-to-month,None,Bank transfer,No,Yes,Yes,23.04,496.55,Miami,US-East,No
C00802,Male,0,2,One year,DSL,Mailed check,No,No,No,48.55,106.02,Seattle,US-East,Yes
C00803,Male,0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,62.11,68.19,Seattle,US-East,Yes
C00804,Female,0,6,One year,DSL,Mailed check,Yes,Yes,No,46.12,277.26,Austin,US-West,No
C00805,Male,0,36,Two year,Fiber optic,Electronic check,No,Yes,No,67.52,2427.59,Boston,US-South,Yes
C00806,Male,0,34,Month-to-month,None,Bank transfer,Yes,Yes,No,19.79,698.47,Phoenix,US-South,No
C00807,Female,0,1,One year,DSL,Electronic check,No,Yes,No,43.91,58.8,Boston,US-South,Yes
C00808,Male,0,32,Month-to-month,DSL,Electronic check,Yes,No,Yes,50.83,1646.33,Orlando,US-East,Yes
C00809,Male,1,24,Month-to-month,DSL,Electronic check,Yes,Yes,No,49.81,1224.66,Denver,US-East,Yes
C00810,Female,0,26,Month-to-month,DSL,Bank transfer,No,No,Yes,50.74,1309.74,Austin,US-East,Yes
C00811,Male,0,46,Month-to-month,DSL,Electronic check,Yes,Yes,No,45.13,2086.7,Seattle,US-North,No
C00812,Male,0,31,Two year,None,Mailed check,No,No,No,17.33,560.05,Austin,US-South,No
C00813,Male,1,8,Month-to-month,Fiber optic,Mailed check,No,No,Yes,74.59,593.95,Orlando,US-East,Yes
C00814,Female,0,19,Month-to-month,Fiber optic,Mailed check,Yes,No,No,67.84,1306.02,Austin,US-North,Yes
C00815,Male,0,32,Month-to-month,DSL,Bank transfer,No,Yes,No,52.42,1671.56,Denver,US-West,Yes
C00816,Female,0,19,Month-to-month,DSL,Mailed check,No,Yes,Yes,52.86,1019.88,Chicago,US-North,No
C00817,Male,1,17,One year,Fiber optic,Electronic check,No,Yes,No,68.67,1159.71,Miami,US-East,No
C00818,Female,0,11,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,73.21,796.98,Miami,US-North,Yes
C00819,Male,0,28,Two year,DSL,Mailed check,No,No,No,46.26,1282.54,Orlando,US-South,Yes
C00820,Male,0,22,Month-to-month,DSL,Electronic check,No,Yes,No,49.61,1100.29,Seattle,US-South,No
C00821,Male,0,24,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,71.54,1723.33,Orlando,US-East,Yes
C00822,Female,0,20,Two year,DSL,Electronic check,No,Yes,Yes,48.59,963.84,Seattle,US-North,Yes
C00823,Female,0,29,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,71.53,2071.53,Phoenix,US-West,Yes
C00824,Female,0,21,Month-to-month,DSL,Electronic check,Yes,Yes,No,43.95,915.63,Miami,US-North,No
C00825,Female,0,45,Two year,DSL,Electronic check,Yes,Yes,No,47.97,2183.4,Seattle,US-North,No
C00826,Female,0,15,Month-to-month,Fiber optic,Bank transfer,No,No,No,64.04,967.36,Seattle,US-South,Yes
C00827,Female,1,26,Two year,DSL,Bank transfer,No,Yes,No,49.61,1294.64,Boston,US-West,No
C00828,Female,0,35,One year,None,Bank transfer,No,Yes,Yes,26.02,920.1,Denver,US-West,No
C00829,Female,0,13,Month-to-month,Fiber optic,Mailed check,No,No,No,66.4,873.38,Orlando,US-West,No
C00830,Male,1,30,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,75.9,2303.22,Denver,US-North,No
C00831,Male,1,42,Two year,DSL,Bank transfer,No,No,Yes,58.39,2441.99,Orlando,US-West,No
C00832,Male,0,26,Month-to-month,DSL,Electronic check,No,No,No,45.17,1190.12,Chicago,US-North,No
C00833,Male,0,30,One year,Fiber optic,Electronic check,No,No,Yes,71.4,2168.71,Phoenix,US-South,No
C00834,Male,0,19,Month-to-month,DSL,Electronic check,No,No,No,48.41,931.51,Orlando,US-East,Yes
C00835,Male,0,52,Two year,Fiber optic,Electronic check,No,Yes,Yes,70.26,3642.31,Miami,US-West,No
C00836,Male,0,12,Month-to-month,None,Bank transfer,Yes,Yes,No,18.88,231.18,Austin,US-South,Yes
C00837,Female,0,17,Month-to-month,DSL,Electronic check,Yes,No,No,52.27,911.66,Seattle,US-West,No
C00838,Male,0,37,Month-to-month,DSL,Electronic check,No,No,No,43.19,1620.95,Miami,US-East,Yes
C00839,Female,0,19,One year,None,Electronic check,Yes,No,No,26.97,506.08,Denver,US-East,No
C00840,Male,0,27,Month-to-month,Fiber optic,Electronic check,No,Yes,No,63.6,1713.55,Orlando,US-South,No
C00841,Male,0,21,One year,Fiber optic,Electronic check,No,No,No,71.64,1519.89,Denver,US-North,No
C00842,Female,0,12,Month-to-month,Fiber optic,Mailed check,No,Yes,No,64.44,801.15,Chicago,US-East,Yes
C00843,Female,0,26,Month-to-month,DSL,Credit card,Yes,No,Yes,57.67,1490.2,Seattle,US-West,Yes
C00844,Male,0,15,Month-to-month,DSL,Mailed check,No,No,No,44.47,688.66,Chicago,US-East,No
C00845,Male,0,1,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,72.69,63.11,Orlando,US-West,No
C00846,Female,0,16,Month-to-month,DSL,Bank transfer,No,No,Yes,58.48,921.56,Chicago,US-East,Yes
C00847,Male,0,3,Month-to-month,Fiber optic,Credit card,No,No,No,66.51,200.27,Orlando,US-North,Yes
C00848,Male,0,11,Two year,DSL,Electronic check,No,Yes,No,46.68,504.13,Orlando,US-North,No
C00849,Male,0,28,Month-to-month,Fiber optic,Credit card,No,No,Yes,70.27,1976.1,Phoenix,US-West,No
C00850,Male,0,30,Month-to-month,None,Electronic check,No,No,No,20.12,609.89,Boston,US-West,No
C00851,Female,0,8,Month-to-month,DSL,Credit card,Yes,Yes,No,48.6,410.9,Boston,US-West,Yes
C00852,Male,0,13,Two year,Fiber optic,Mailed check,Yes,No,Yes,73.64,961.17,Denver,US-South,No
C00853,Female,0,19,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,70.11,1342.35,Phoenix,US-East,No
C00854,Male,0,6,Two year,None,Credit card,No,No,No,26.98,166.97,Boston,US-South,No
C00855,Female,0,14,Month-to-month,DSL,Credit card,Yes,No,Yes,55.32,768.87,Orlando,US-North,No
C00856,Female,0,12,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,72.32,858.23,Phoenix,US-South,No
C00857,Female,1,15,Month-to-month,DSL,Electronic check,No,No,No,50.54,773.21,Seattle,US-West,No
C00858,Male,1,15,Month-to-month,DSL,Bank transfer,No,No,Yes,55.4,832.68,Austin,US-East,Yes
C00859,Female,0,15,Month-to-month,Fiber optic,Mailed check,Yes,No,No,64.86,1000.12,Miami,US-East,Yes
C00860,Female,1,20,Month-to-month,DSL,Mailed check,Yes,No,Yes,55.71,1134.89,Phoenix,US-North,Yes
C00861,Female,0,12,Two year,Fiber optic,Electronic check,Yes,No,Yes,68.24,832.23,Austin,US-East,No
C00862,Male,0,14,Two year,None,Electronic check,No,Yes,No,24.03,322.56,Boston,US-East,Yes
C00863,Female,1,9,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,77.0,714.13,Boston,US-South,No
C00864,Female,0,24,Two year,DSL,Credit card,No,Yes,Yes,50.41,1203.22,Miami,US-East,Yes
C00865,Male,0,25,One year,Fiber optic,Bank transfer,Yes,Yes,No,64.46,1608.14,Boston,US-West,No
C00866,Male,0,14,Month-to-month,DSL,Mailed check,No,No,No,46.91,643.04,Chicago,US-East,Yes
C00867,Female,0,17,Month-to-month,Fiber optic,Electronic check,No,No,Yes,76.33,1289.54,Orlando,US-East,No
C00868,Female,0,37,Month-to-month,DSL,Mailed check,No,No,No,50.25,1864.67,Phoenix,US-South,No
C00869,Female,1,24,Month-to-month,None,Electronic check,No,Yes,No,18.34,441.72,Boston,US-East,Yes
C00870,Female,0,24,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,73.69,1776.16,Miami,US-North,Yes
C00871,Female,0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,67.82,66.01,Seattle,US-West,Yes
C00872,Female,0,11,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,71.13,784.0,Denver,US-West,No
C00873,Female,0,1,One year,DSL,Mailed check,Yes,No,Yes,54.71,72.98,Denver,US-West,No
C00874,Female,0,26,Month-to-month,Fiber optic,Electronic check,No,No,Yes,73.52,1919.36,Seattle,US-North,Yes
C00875,Male,0,29,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,66.12,1920.2,Austin,US-North,No
C00876,Male,0,14,One year,Fiber optic,Credit card,No,Yes,No,67.34,946.81,Phoenix,US-West,No
C00877,Female,1,21,Month-to-month,Fiber optic,Electronic check,No,No,No,69.4,1486.01,Denver,US-South,Yes
C00878,Male,0,20,Month-to-month,None,Electronic check,No,Yes,No,25.96,534.44,Miami,US-West,Yes
C00879,Male,1,36,Month-to-month,None,Electronic check,No,No,Yes,28.9,1065.34,Austin,US-North,No
C00880,Female,0,31,One year,DSL,Mailed check,No,Yes,Yes,56.45,1763.21,Boston,US-West,Yes
C00881,Male,0,37,Month-to-month,DSL,Credit card,No,No,Yes,51.44,1912.01,Miami,US-East,No
C00882,Male,1,35,Two year,DSL,Electronic check,No,No,No,42.03,1462.94,Phoenix,US-North,Yes
C00883,Male,0,28,Two year,DSL,Mailed check,No,No,Yes,52.69,1486.49,Austin,US-East,No
C00884,Male,0,28,Month-to-month,None,Bank transfer,Yes,Yes,Yes,29.92,848.72,Phoenix,US-West,Yes
C00885,Female,1,31,Two year,DSL,Mailed check,Yes,No,Yes,51.41,1597.23,Boston,US-South,No
C00886,Female,0,41,One year,Fiber optic,Electronic check,No,No,Yes,75.69,3112.7,Chicago,US-North,No
C00887,Male,0,12,Month-to-month,Fiber optic,Electronic check,Yes,No,No,67.1,790.79,Phoenix,US-South,Yes
C00888,Female,1,4,Month-to-month,DSL,Electronic check,No,No,No,44.39,202.1,Phoenix,US-South,Yes
C00889,Male,0,33,One year,Fiber optic,Electronic check,Yes,Yes,No,70.44,2340.79,Denver,US-North,No
C00890,Male,0,41,One year,DSL,Electronic check,No,No,No,45.9,1885.54,Denver,US-South,No
C00891,Female,0,22,Month-to-month,DSL,Bank transfer,No,No,No,44.49,985.12,Boston,US-South,Yes
C00892,Female,0,16,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,67.08,1063.46,Boston,US-South,No
C00893,Female,0,17,One year,Fiber optic,Credit card,No,Yes,No,68.95,1166.77,Austin,US-West,No
C00894,Male,0,39,Month-to-month,DSL,Credit card,No,No,Yes,49.65,1935.47,Phoenix,US-North,No
C00895,Female,0,9,One year,None,Credit card,Yes,No,Yes,28.9,281.94,Chicago,US-South,No
C00896,Male,0,19,Month-to-month,DSL,Electronic check,No,No,Yes,54.38,1046.12,Miami,US-West,No
C00897,Female,0,22,Month-to-month,Fiber optic,Credit card,No,No,No,65.93,1469.97,Orlando,US-South,No
C00898,Male,1,7,Two year,DSL,Bank transfer,No,Yes,Yes,57.48,399.65,Miami,US-East,No
C00899,Male,0,23,One year,Fiber optic,Electronic check,No,Yes,No,67.39,1538.73,Miami,US-West,No
C00900,Female,0,38,Month-to-month,Fiber optic,Electronic check,Yes,No,No,70.51,2682.27,Phoenix,US-West,No
C00901,Male,0,41,Month-to-month,DSL,Electronic check,No,Yes,No,42.58,1754.41,Austin,US-East,No
C00902,Male,0,26,One year,DSL,Credit card,No,Yes,No,42.87,1136.82,Seattle,US-South,Yes
C00903,Male,0,9,Month-to-month,DSL,Bank transfer,No,No,Yes,48.22,453.28,Boston,US-North,No
C00904,Female,0,36,Month-to-month,DSL,Credit card,No,No,Yes,52.21,1891.38,Austin,US-North,Yes
C00905,Female,0,40,One year,Fiber optic,Electronic check,Yes,Yes,No,70.0,2789.77,Seattle,US-South,Yes
C00906,Male,0,20,Month-to-month,DSL,Credit card,Yes,No,Yes,49.18,969.02,Chicago,US-South,No
C00907,Male,0,14,Month-to-month,Fiber optic,Electronic check,No,Yes,No,64.21,906.29,Chicago,US-South,No
C00908,Male,0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,68.79,82.77,Miami,US-North,Yes
C00909,Male,0,7,Month-to-month,Fiber optic,Credit card,No,Yes,No,62.69,431.16,Phoenix,US-North,No
C00910,Female,0,30,One year,None,Electronic check,No,No,No,19.49,599.78,Phoenix,US-West,No
C00911,Female,0,26,Month-to-month,Fiber optic,Bank transfer,No,No,No,72.67,1891.82,Denver,US-North,Yes
C00912,Female,0,17,One year,DSL,Electronic check,No,No,No,46.7,807.9,Seattle,US-North,Yes
C00913,Male,0,23,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,70.14,1602.35,Chicago,US-South,Yes
C00914,Female,0,40,Month-to-month,DSL,Electronic check,Yes,No,No,49.51,1995.01,Orlando,US-West,No
C00915,Male,0,1,One year,Fiber optic,Electronic check,No,No,No,62.08,63.48,Boston,US-South,Yes
C00916,Female,0,19,Month-to-month,Fiber optic,Electronic check,Yes,No,No,64.18,1211.89,Chicago,US-South,Yes
C00917,Male,0,30,Month-to-month,DSL,Electronic check,No,No,Yes,50.13,1492.15,Seattle,US-West,No
C00918,Male,1,34,Two year,Fiber optic,Electronic check,No,No,Yes,72.4,2456.62,Orlando,US-South,No
C00919,Male,1,26,One year,DSL,Electronic check,No,Yes,No,46.89,1248.43,Chicago,US-East,No
C00920,Male,0,1,One year,Fiber optic,Electronic check,No,No,Yes,77.91,63.52,Seattle,US-North,Yes
C00921,Female,0,16,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,76.04,1217.25,Orlando,US-East,No
C00922,Male,0,31,Month-to-month,None,Electronic check,No,No,No,22.32,716.79,Chicago,US-East,No
C00923,Male,0,16,One year,Fiber optic,Electronic check,No,No,No,64.4,1052.17,Seattle,US-South,Yes
C00924,Female,0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,No,65.54,64.96,Miami,US-South,No
C00925,Female,0,16,Month-to-month,None,Electronic check,No,No,No,27.39,425.54,Denver,US-West,Yes
C00926,Male,0,27,Two year,Fiber optic,Credit card,Yes,No,No,69.82,1886.64,Denver,US-East,No
C00927,Male,0,13,Two year,Fiber optic,Electronic check,No,No,No,67.12,889.61,Seattle,US-North,Yes
C00928,Male,0,11,One year,DSL,Electronic check,Yes,No,Yes,51.53,554.51,Austin,US-East,No
C00929,Male,0,22,Month-to-month,DSL,Credit card,No,No,No,43.02,959.93,Phoenix,US-South,Yes
C00930,Male,0,26,Month-to-month,DSL,Credit card,No,No,Yes,52.5,1364.5,Austin,US-West,No
C00931,Female,0,37,Month-to-month,DSL,Bank transfer,No,No,No,47.5,1774.44,Chicago,US-East,No
C00932,Male,0,35,Month-to-month,DSL,Bank transfer,No,No,Yes,48.06,1670.75,Seattle,US-West,Yes
C00933,Female,0,15,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,73.43,1093.19,Austin,US-North,Yes
C00934,Male,1,13,Month-to-month,Fiber optic,Credit card,No,Yes,No,64.54,855.74,Chicago,US-South,No
C00935,Female,0,20,Month-to-month,Fiber optic,Electronic check,No,No,No,67.32,1358.57,Austin,US-South,No
C00936,Male,0,25,Two year,DSL,Bank transfer,Yes,No,Yes,55.73,1422.4,Orlando,US-West,No
C00937,Female,0,18,Month-to-month,Fiber optic,Electronic check,Yes,No,No,62.2,1113.04,Phoenix,US-North,No
C00938,Male,0,8,Month-to-month,None,Electronic check,No,Yes,No,24.49,221.85,Seattle,US-West,Yes
C00939,Female,0,17,One year,Fiber optic,Electronic check,No,No,No,68.92,1172.87,Orlando,US-East,Yes
C00940,Male,0,10,Month-to-month,Fiber optic,Credit card,No,No,Yes,78.98,813.96,Denver,US-North,Yes
C00941,Female,0,52,Month-to-month,DSL,Mailed check,No,Yes,No,50.43,2622.64,Austin,US-East,No
C00942,Male,0,21,Month-to-month,DSL,Credit card,No,Yes,Yes,57.72,1234.44,Chicago,US-North,No
C00943,Female,1,17,Month-to-month,DSL,Electronic check,Yes,No,No,48.61,820.81,Chicago,US-South,No
C00944,Male,0,9,Month-to-month,DSL,Electronic check,No,No,No,48.21,429.81,Boston,US-East,Yes
C00945,Female,0,30,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,70.43,2140.06,Austin,US-East,No
C00946,Male,0,31,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,71.83,2254.44,Denver,US-North,Yes
C00947,Female,0,15,Two year,Fiber optic,Electronic check,No,No,No,62.67,936.28,Phoenix,US-West,Yes
C00948,Male,0,36,One year,Fiber optic,Electronic check,No,No,No,63.95,2318.38,Phoenix,US-South,Yes
C00949,Female,0,17,Two year,DSL,Credit card,No,No,Yes,53.04,890.51,Boston,US-North,Yes
C00950,Male,0,1,Month-to-month,Fiber optic,Bank transfer,No,No,No,69.81,71.65,Denver,US-West,Yes
C00951,Male,0,28,Two year,DSL,Electronic check,No,Yes,Yes,49.42,1389.7,Denver,US-North,No
C00952,Male,0,30,Month-to-month,DSL,Mailed check,Yes,No,Yes,54.13,1626.6,Chicago,US-North,No
C00953,Male,0,30,Two year,None,Electronic check,No,Yes,No,23.53,702.64,Chicago,US-West,No
C00954,Female,0,29,Month-to-month,DSL,Electronic check,Yes,No,No,50.25,1478.26,Phoenix,US-South,Yes
C00955,Female,0,24,Month-to-month,DSL,Bank transfer,No,Yes,No,42.79,1051.96,Boston,US-North,Yes
C00956,Male,0,18,Month-to-month,Fiber optic,Electronic check,No,No,Yes,76.06,1365.45,Miami,US-North,Yes
C00957,Female,0,31,Month-to-month,Fiber optic,Electronic check,No,Yes,No,70.07,2159.65,Boston,US-East,Yes
C00958,Female,1,14,Month-to-month,DSL,Credit card,No,No,No,48.62,675.18,Orlando,US-North,Yes
C00959,Female,0,10,Month-to-month,None,Electronic check,No,No,Yes,31.7,321.09,Orlando,US-West,Yes
C00960,Male,0,29,Month-to-month,Fiber optic,Mailed check,No,Yes,No,67.13,1969.02,Seattle,US-North,Yes
C00961,Female,1,19,Month-to-month,Fiber optic,Mailed check,No,No,Yes,72.22,1357.82,Phoenix,US-East,Yes
C00962,Female,0,22,Month-to-month,None,Electronic check,Yes,No,No,18.53,434.42,Boston,US-West,No
C00963,Male,0,1,One year,Fiber optic,Credit card,No,Yes,No,63.33,54.64,Miami,US-South,Yes
C00964,Female,0,9,Month-to-month,DSL,Mailed check,No,No,No,44.81,430.24,Denver,US-South,Yes
C00965,Female,0,27,Two year,Fiber optic,Electronic check,Yes,No,No,66.52,1812.81,Austin,US-South,No
C00966,Male,0,19,Month-to-month,DSL,Electronic check,No,No,No,52.37,1004.05,Austin,US-South,No
C00967,Male,0,16,Month-to-month,Fiber optic,Electronic check,Yes,No,No,66.47,1069.75,Seattle,US-North,No
C00968,Male,0,25,Month-to-month,Fiber optic,Electronic check,Yes,No,No,72.88,1846.92,Phoenix,US-East,Yes
C00969,Male,0,20,Month-to-month,DSL,Credit card,No,No,Yes,52.41,1036.74,Miami,US-East,Yes
C00970,Female,0,33,Two year,DSL,Electronic check,Yes,No,Yes,55.96,1860.96,Boston,US-West,Yes
C00971,Male,0,19,Month-to-month,DSL,Credit card,Yes,No,Yes,55.72,1053.59,Seattle,US-West,No
C00972,Male,0,38,Month-to-month,DSL,Electronic check,No,No,No,47.16,1810.79,Miami,US-North,Yes
C00973,Female,0,15,Month-to-month,Fiber optic,Electronic check,No,Yes,No,68.54,1022.73,Orlando,US-North,Yes
C00974,Female,0,31,Month-to-month,DSL,Mailed check,No,Yes,No,49.46,1520.99,Denver,US-East,Yes
C00975,Female,0,49,Month-to-month,Fiber optic,Bank transfer,No,No,No,71.7,3513.1,Boston,US-East,Yes
C00976,Female,1,23,Month-to-month,Fiber optic,Electronic check,No,No,Yes,73.73,1722.64,Denver,US-South,No
C00977,Male,0,17,Month-to-month,None,Credit card,No,No,No,23.4,414.0,Seattle,US-South,No
C00978,Female,1,32,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,76.01,2417.68,Miami,US-East,Yes
C00979,Female,0,30,One year,DSL,Credit card,No,Yes,Yes,57.02,1731.32,Chicago,US-North,No
C00980,Female,0,22,Month-to-month,None,Credit card,No,Yes,No,18.12,402.49,Orlando,US-North,Yes
C00981,Female,0,23,Month-to-month,Fiber optic,Credit card,No,Yes,No,72.53,1682.97,Austin,US-South,No
C00982,Male,1,13,Month-to-month,Fiber optic,Credit card,No,Yes,No,67.9,905.54,Seattle,US-South,Yes
C00983,Female,0,23,Month-to-month,Fiber optic,Credit card,No,No,No,62.96,1439.65,Orlando,US-South,No
C00984,Female,0,24,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,72.73,1774.53,Seattle,US-East,Yes
